active,date_times,default_id,id,pic_url,price,title,url
True,2017-04-05T12:03:46.500026+00:00,,1,https://n1.sdlcdn.com/imgs/d/m/g/large/Apple-iPad-Mini-2-Flip-SDL085768698-1-1539c.jpg,557,Apple iPad Mini 2 Flip Cover By Go Crazzy Multi Color,https://www.snapdeal.com/product/apple-ipad-mini-2-flip/682067715004
True,2017-04-05T12:03:46.522203+00:00,,2,https://n1.sdlcdn.com/imgs/a/i/j/large/2010kharido-AE-Leather-Flip-Designer-SDL357533249-1-7dd4b.jpg,599,2010kharido AE Leather Flip Designer Stripe Wallet Case Cover for Apple iPad Mini 7.9 Inch Khaki Green,https://www.snapdeal.com/product/2010kharido-ae-leather-flip-designer/1037836272
True,2017-04-05T12:03:46.544261+00:00,,3,https://n1.sdlcdn.com/imgs/b/h/w/large/Go-Crazzy-Flip-Cover-For-SDL193306224-1-78122.jpg,799,Go Crazzy Flip Cover For Ipad Air 2,https://www.snapdeal.com/product/go-crazzy-flip-cover-for/642801175941
True,2017-04-05T12:03:46.566416+00:00,,4,https://n1.sdlcdn.com/imgs/a/1/k/large/Kolorfish-Cases-And-Covers-For-SDL198468834-1-40e7f.jpg,699,Kolorfish Cases And Covers For Apple IPad Air 2 - Red,https://www.snapdeal.com/product/kolorfish-cases-and-covers-for/684458737442
True,2017-04-05T12:03:46.588584+00:00,,5,https://n1.sdlcdn.com/imgs/b/y/7/large/1-364f7.jpg,849,Portronics Stylus Pen For Apple iPad - Black,https://www.snapdeal.com/product/portronics-stylus-pen-for-apple/668324416098
True,2017-04-05T12:03:46.610934+00:00,,6,https://n1.sdlcdn.com/imgs/a/h/3/large/RKA-Crystal-Clear-Transparent-Hard-SDL013486790-1-34b03.JPG,199,RKA Crystal Clear Transparent Hard Back Case Cover for Apple iPad Mini 7.9 Inch,https://www.snapdeal.com/product/rka-crystal-clear-transparent-hard/165688501
True,2017-04-05T12:03:46.632781+00:00,,7,https://n1.sdlcdn.com/imgs/b/2/f/large/TGK-Rotating-Flip-Cover-For-SDL958658217-1-c071b.jpg,499,TGK Rotating Flip Cover For Apple iPad Air 2 - Brown,https://www.snapdeal.com/product/tgk-rotating-flip-cover-for/674813721990
True,2017-04-05T12:03:46.655459+00:00,,8,https://n1.sdlcdn.com/imgs/a/c/5/large/SDL250399755_1375079440_image1-67b5e.jpg,999,Amzer 93511 Silicone Skin Jelly Case - Black for Apple iPad 4,https://www.snapdeal.com/product/amzer-93511-silicone-skin-jelly/1241568
True,2017-04-05T12:03:46.678057+00:00,,9,https://n1.sdlcdn.com/imgs/b/d/l/large/iRotation-Rotating-Leather-Flip-iPad-SDL151013687-1-e895d.jpg,607,iRotation Rotating Leather Flip iPad Air 2 Black,https://www.snapdeal.com/product/irotation-rotating-leather-flip-ipad/653203214925
True,2017-04-05T12:03:46.699946+00:00,,10,https://n1.sdlcdn.com/imgs/b/y/5/large/ACM-Flip-Cover-Inbuilt-Keyboard-SDL792935417-1-222c2.jpg,499,ACM Flip Cover Inbuilt Keyboard with Micro USB Cable for Apple iPad Mini - Black,https://www.snapdeal.com/product/acm-flip-cover-inbuilt-keyboard/650309502011
True,2017-04-05T12:03:46.722141+00:00,,11,https://n1.sdlcdn.com/imgs/b/5/8/large/Apple-iPad-Air-2-Flip-SDL993954217-1-a5a7d.jpg,622,Apple iPad Air 2 Flip Cover By Finaux Black,https://www.snapdeal.com/product/apple-ipad-air-2-flip/682957673711
True,2017-04-05T12:03:46.743998+00:00,,12,https://n1.sdlcdn.com/imgs/d/d/1/large/Apple-iPad-Mini-2-Flip-SDL702972970-1-a21ed.jpg,707,Apple iPad Mini 2 Flip Cover By Go Crazzy Pink,https://www.snapdeal.com/product/apple-ipad-mini-2-flip/639879767716
True,2017-04-05T12:03:46.766623+00:00,,13,https://n1.sdlcdn.com/imgs/b/b/x/large/ACM-Flip-Cover-For-Apple-SDL391586178-1-e7228.jpg,319,ACM Flip Cover For Apple iPad Mini 2 - Blue,https://www.snapdeal.com/product/acm-flip-cover-for-apple/627311571074
True,2017-04-05T12:03:46.788559+00:00,,14,https://n1.sdlcdn.com/imgs/c/x/c/large/Apple-iPad-Mini-3-Tempered-SDL537161757-1-766df.jpg,399,Apple Ipad Mini 1/2/3 Tempered Glass Screen Guard By Acm,https://www.snapdeal.com/product/apple-ipad-mini-3-tempered/679680061105
True,2017-04-05T12:03:46.811059+00:00,,15,https://n1.sdlcdn.com/imgs/a/i/g/large/Gioiabazar-Universal-Car-Back-Seat-SDL787015084-1-3c62c.jpg,389,Gioiabazar Universal Car Back Seat Headrest Mount Bracket Holder for Apple iPad 1 2 3 4 Gen & Other Tablets,https://www.snapdeal.com/product/gioiabazar-universal-car-back-seat/1874897128
True,2017-04-05T12:03:46.833098+00:00,,16,https://n1.sdlcdn.com/imgs/c/u/i/large/TGK-360-Degree-Rotating-Leather-SDL614857302-1-eec15.jpg,499,TGK 360 Degree Rotating Leather Case Cover for iPad MINI 4 -Black,https://www.snapdeal.com/product/tgk-flip-cover-for-ipad/670823079319
True,2017-04-05T12:03:46.855378+00:00,,17,https://n1.sdlcdn.com/imgs/a/f/m/large/SDL505905667_1382965179_image1-8e9d6.jpg,607,iRotation - iPad Leather 360 Rotating Case Cover For iPad 2 3 4 BLACK,https://www.snapdeal.com/product/irotation-ipad-leather-360-rotating/783714859
True,2017-04-05T12:03:46.878214+00:00,,18,https://n1.sdlcdn.com/imgs/a/h/u/large/RKA-360-Rotating-PU-Leather-SDL670327684-1-ebdcb.jpg,399,RKA 360 Rotating PU Leather Case Cover For Apple iPad 2 3 and New iPad 4 Hot Pink,https://www.snapdeal.com/product/rka-360-rotating-pu-leather/799093625
True,2017-04-05T12:03:46.899861+00:00,,19,https://n1.sdlcdn.com/imgs/a/7/p/large/Bracevor-Leather-Apple-iPad-Mini-SDL900221848-5-0064e.jpg,1199,Apple iPad Mini Flip Cover By Bracevor Brown,https://www.snapdeal.com/product/bracevor-leather-apple-ipad-mini/667145573810
True,2017-04-05T12:03:46.922305+00:00,,20,https://n1.sdlcdn.com/imgs/a/3/s/large/ACM-Leather-Flip-Cover-For-SDL816499698-1-26267.jpg,339,Acm Rotating 360Degree Leather Flip Case For Apple Ipad Air 2 Tablet Stand Cover Holder Black,https://www.snapdeal.com/product/acm-leather-flip-cover-for/678931994478
True,2017-04-05T12:03:46.944396+00:00,,21,https://n1.sdlcdn.com/imgs/a/6/7/large/Kolorfish-Flip-Cover-for-Apple-SDL955861960-1-7e2d3.jpg,607,Kolorfish Flip Cover for Apple iPad Mini 2 - Black,https://www.snapdeal.com/product/kolorfish-flip-cover-for-apple/624727598403
True,2017-04-05T12:03:46.966693+00:00,,22,https://n1.sdlcdn.com/imgs/c/h/j/large/Apple-ipad-Mini-4-Flip-SDL189303901-1-e8e0e.jpg,785,Apple ipad Mini 4 Flip Cover By Sami Navy Blue,https://www.snapdeal.com/product/apple-ipad-mini-4-flip/618739169112
True,2017-04-05T12:03:46.988725+00:00,,23,https://n1.sdlcdn.com/imgs/a/u/w/large/Amzer-Silicone-Skin-Jelly-Case-SDL880861551-1-91273.jpg,799,Amzer Silicone Skin Jelly Case - Solid White for Apple iPad Air 2,https://www.snapdeal.com/product/amzer-silicone-skin-jelly-case/656211722627
True,2017-04-05T12:03:47.011147+00:00,,24,https://n1.sdlcdn.com/imgs/a/5/w/large/Redwave-Flip-Cover-for-Apple-SDL897490984-1-3381a.jpg,599,Redwave Ultra Thin Smart Case Flip Foldable Smart Cover for Apple iPad Air 2  -Black,https://www.snapdeal.com/product/redwave-flip-cover-for-apple/682467561909
True,2017-04-05T12:03:47.033284+00:00,,25,https://n1.sdlcdn.com/imgs/a/f/m/large/SDL503691689_1382965166_image1-775f6.jpg,699,iPrint - iPad Leather Stand Case for iPad Mini GREY,https://www.snapdeal.com/product/iprint-ipad-leather-stand-case/1155892496
True,2017-04-05T12:03:47.055586+00:00,,26,https://n1.sdlcdn.com/imgs/d/d/u/large/Apple-ipad-Mini-4-Flip-SDL592047458-1-534f4.jpg,607,Apple ipad Mini 4 Flip Cover By Go Crazzy Black,https://www.snapdeal.com/product/apple-ipad-mini-4-flip/633241342980
True,2017-04-05T12:03:47.078286+00:00,,27,https://n1.sdlcdn.com/imgs/c/c/y/large/Apple-iPad-Air-2-Flip-SDL351038351-1-64702.jpg,721,Apple iPad Air 2 Flip Cover By My Style Beige,https://www.snapdeal.com/product/apple-ipad-air-2-flip/640899584823
True,2017-04-05T12:03:47.099869+00:00,,28,https://n1.sdlcdn.com/imgs/a/3/u/large/ACM-Leather-Flip-Cover-For-SDL294644556-1-32e0e.jpg,339,Acm Rotating 360Degree Leather Flip Case For Apple Ipad Air 1 Tablet Stand Cover Holder Dark Pink,https://www.snapdeal.com/product/acm-leather-flip-cover-for/648395773369
True,2017-04-05T12:03:47.122308+00:00,,29,https://n1.sdlcdn.com/imgs/b/j/6/large/Airplus-Flip-Cover-Case-For-SDL506645621-1-160d0.jpg,2040,Airplus Flip Cover Case For Apple Ipad Air 2 - Golden,https://www.snapdeal.com/product/airplus-flip-cover-case-for/685035764569
True,2017-04-05T12:03:47.144860+00:00,,30,https://n1.sdlcdn.com/imgs/b/o/m/large/ACM-Flip-Cover-for-Apple-SDL903317437-1-87e48.jpg,359,ACM Flip Cover for Apple iPad Air 2 - Blue,https://www.snapdeal.com/product/acm-flip-cover-for-apple/686924063503
True,2017-04-05T12:03:47.166579+00:00,,31,https://n1.sdlcdn.com/imgs/c/q/x/large/Apple-iPad-Mini-2-Flip-SDL084234414-1-35cae.jpg,714,Apple iPad Mini 2 Flip Cover By Finaux Navy Blue,https://www.snapdeal.com/product/apple-ipad-mini-2-flip/619235496420
True,2017-04-05T12:03:47.189179+00:00,,32,https://n1.sdlcdn.com/imgs/a/9/6/large/Nukkads-Flip-Cover-For-Apple-SDL551546288-1-23c10.jpg,557,Nukkads Flip Cover For Apple iPad Mini 2 - Blue,https://www.snapdeal.com/product/nukkads-flip-cover-for-apple/637422527652
True,2017-04-05T12:03:47.211073+00:00,,33,https://n1.sdlcdn.com/imgs/a/i/e/large/Gioiabazar-360-Rotating-PU-Leather-SDL106950987-1-5d58e.jpg,299,Gioiabazar 360 Rotating PU Leather Case Cover For Apple iPad 2 3 and New iPad 4 White,https://www.snapdeal.com/product/gioiabazar-360-rotating-pu-leather/2027416891
True,2017-04-05T12:03:47.233283+00:00,,34,https://n1.sdlcdn.com/imgs/b/d/d/large/Kolorfish-Rotating-Flip-Cover-For-SDL064570163-1-bea1d.jpg,799,Kolorfish Rotating Flip Cover For Apple iPad Air 2 - Multicolour,https://www.snapdeal.com/product/kolorfish-rotating-flip-cover-for/653847990620
True,2017-04-05T12:03:47.255614+00:00,,35,https://n1.sdlcdn.com/imgs/d/m/5/large/Apple-iPad-Mini-2-Flip-SDL233640623-1-5b453.jpeg,699,Apple iPad Mini 2 Flip Cover By TGK Multi Color,https://www.snapdeal.com/product/apple-ipad-mini-2-flip/679214975827
True,2017-04-05T12:03:47.278611+00:00,,36,https://n1.sdlcdn.com/imgs/d/d/q/large/Apple-iPad-Mini-2-Flip-SDL777020634-1-bfd40.jpg,557,Apple iPad Mini 2 Flip Cover By Go Crazzy Yellow,https://www.snapdeal.com/product/apple-ipad-mini-2-flip/684258604229
True,2017-04-05T12:03:47.300342+00:00,,37,https://n1.sdlcdn.com/imgs/a/h/c/large/KolorFish-Irotation-360-Degree-Ipad-SDL582737577-1-c20cf.jpg,599,KolorFish Irotation 360 Degree - Ipad Cover For Ipad Air White,https://www.snapdeal.com/product/kolorfish-irotation-360-degree-ipad/284833585
True,2017-04-05T12:03:47.322236+00:00,,38,https://n1.sdlcdn.com/imgs/a/i/g/large/Gioiabazar-360-Degree-Rotating-PU-SDL014957410-1-56bd4.JPG,339,Gioiabazar 360 Degree Rotating PU Leather Flip Case Cover For Apple iPad Mini 7.9 Inch 2nd Gen Navy Blue,https://www.snapdeal.com/product/gioiabazar-360-degree-rotating-pu/127247317
True,2017-04-05T12:03:47.344521+00:00,,39,https://n1.sdlcdn.com/imgs/d/d/4/large/Apple-iPad-Air-2-Flip-SDL415771446-1-95e8e.jpg,707,Apple iPad Air 2 Flip Cover By Go Crazzy White,https://www.snapdeal.com/product/apple-ipad-air-2-flip/667708113654
True,2017-04-05T12:03:47.366912+00:00,,40,https://n1.sdlcdn.com/imgs/a/0/s/large/Acm-Keyboards-For-Apple-Ipad-SDL893271519-1-62cc0.jpg,499,ACM Premium Usb Keyboard Tablet Case Cover For Apple Ipad Mini 2 With Free Micro Usb Otg - Red,https://www.snapdeal.com/product/acm-keyboards-for-apple-ipad/645022739640
True,2017-04-05T12:03:47.389234+00:00,,41,https://n3.sdlcdn.com/imgs/a/n/x/large/2010kharido-Ipad-4-3-2-SDL558057840-1-fa363.jpg,349,2010kharido Ipad 4 3 2 360 Rotating Magnetic Cute Cartoon Leather Case Smart Cover Dark Blue,https://www.snapdeal.com/product/2010kharido-ipad-4-3-2/599311603
True,2017-04-05T12:03:47.411271+00:00,,42,https://n3.sdlcdn.com/imgs/b/6/d/large/Apple-iPad-Air-2-Flip-SDL319844770-1-3d965.jpg,669,Apple iPad Air 2 Flip Cover By ACM White,https://www.snapdeal.com/product/apple-ipad-air-2-flip/687003607816
True,2017-04-05T12:03:47.433490+00:00,,43,https://n3.sdlcdn.com/imgs/a/6/7/large/Kolorfish-Flip-Cover-for-Apple-SDL956798165-1-7c744.jpg,957,Kolorfish Flip Cover for Apple iPad Mini 2 - Multicolour,https://www.snapdeal.com/product/kolorfish-flip-cover-for-apple/652631883197
True,2017-04-05T12:03:47.455430+00:00,,44,https://n3.sdlcdn.com/imgs/c/h/j/large/Apple-iPad-Mini-2-Flip-SDL968891567-1-fb4a4.jpg,814,Apple iPad Mini 2 Flip Cover By Sami Navy Blue,https://www.snapdeal.com/product/apple-ipad-mini-2-flip/641729402848
True,2017-04-05T12:03:47.478520+00:00,,45,https://n3.sdlcdn.com/imgs/d/u/2/large/Apple-iPad-Air-2-Flip-SDL896006211-2-a10e4.jpg,699,Apple iPad Air 2 Flip Cover By TGK Black,https://www.snapdeal.com/product/apple-ipad-air-2-flip/660551083335
True,2017-04-05T12:03:47.500493+00:00,,46,https://n3.sdlcdn.com/imgs/b/b/l/large/Icase-Back-Cover-for-iPad-SDL522748308-1-57674.jpg,345,iCase Light Pink 360 Degree Rotating Leather Case Cover Stand For ipad 4 ipad 3 ipad 2,https://www.snapdeal.com/product/icase-back-cover-for-ipad/669777358580
True,2017-04-05T12:03:47.522804+00:00,,47,https://n3.sdlcdn.com/imgs/a/k/v/large/Kolorfish-Flower-Design-Leather-Cover-SDL525373773-1-ef9c1.jpg,699,"Kolorfish Flower Design Leather Cover For Apple iPad 2, 3 & 4 - Pink",https://www.snapdeal.com/product/kolorfish-flower-design-leather-cover/2046031620
True,2017-04-05T12:03:47.544496+00:00,,48,https://n3.sdlcdn.com/imgs/a/h/3/large/RKA-Stylus-Pen-for-Apple-SDL009687464-1-d1254.JPG,199,RKA Stylus Pen for Apple iPhone 3G 3GS 4 4S 5 iPad 2 3 4 Samsung HTC Touch Tablet Yellow,https://www.snapdeal.com/product/rka-stylus-pen-for-apple/1991481068
True,2017-04-05T12:03:47.566919+00:00,,49,https://n3.sdlcdn.com/imgs/c/q/x/large/Apple-iPad-Air-2-Flip-SDL896452730-1-dcb72.jpg,714,Apple iPad Air 2 Flip Cover By Finaux Navy Blue,https://www.snapdeal.com/product/apple-ipad-air-2-flip/623000755064
True,2017-04-05T12:03:47.589574+00:00,,50,https://n3.sdlcdn.com/imgs/e/k/r/large/Apple-iPad-Mini-2-Printed-SDL961824387-1-8876f.jpg,599,Apple iPad Mini 2 Printed Back Cover By Bhishoom Multi Color,https://www.snapdeal.com/product/apple-ipad-mini-2-printed/626767278134
True,2017-04-05T12:03:47.611341+00:00,,51,https://n3.sdlcdn.com/imgs/a/o/a/large/Amzer-Black-Back-Cover-Case-SDL499982031-1-5edb4.jpg,1599,"Amzer Black Back Cover Case For Apple Ipad Mini, Samsung Tab 4 - 8 Inch",https://www.snapdeal.com/product/amzer-black-back-cover-case/451511880
True,2017-04-05T12:03:47.633559+00:00,,52,https://n3.sdlcdn.com/imgs/c/t/3/large/Apple-iPad-Mini-Tempered-Glass-SDL945550172-1-632c2.jpg,395,"Apple iPad Mini,Mini 2,Mini 3 Tempered Glass Screen Guard by ARGUS",https://www.snapdeal.com/product/apple-ipad-mini-tempered-glass/685542949916
True,2017-04-05T12:03:47.655805+00:00,,53,https://n3.sdlcdn.com/imgs/a/3/w/large/Aps-Soft-Neoprene-Sleeve-Cover-SDL372470177-1-3ce4e.jpg,258,Aps Soft Neoprene Sleeve Cover For Apple Ipad Mini 2,https://www.snapdeal.com/product/aps-soft-neoprene-sleeve-cover/678966239379
True,2017-04-05T12:03:47.678137+00:00,,54,https://n3.sdlcdn.com/imgs/c/x/z/large/Zagg-Purple-Keyboard-SDL670076672-1-51e7d.jpg,5822,ZAGG Folio Case with Keyboard for Apple iPad Mini & Retina-Hinged Folio-Orchid non-lit KB,https://www.snapdeal.com/product/zagg-purple-keyboard/656077034112
True,2017-04-05T12:03:47.700319+00:00,,55,https://n3.sdlcdn.com/imgs/c/q/r/large/Apple-iPad-Air-2-Flip-SDL972119504-1-ef390.jpg,714,Apple iPad Air 2 Flip Cover By Finaux Brown,https://www.snapdeal.com/product/apple-ipad-air-2-flip/675575874763
True,2017-04-05T12:03:47.722401+00:00,,56,https://n3.sdlcdn.com/imgs/b/x/g/large/iCase-Flip-Cover-For-Apple-SDL526908731-1-9028d.jpg,345,iCase Flip Cover For Apple iPad Mini 1 2 3 - Pink,https://www.snapdeal.com/product/icase-flip-cover-for-apple/654113411890
True,2017-04-05T12:03:47.744941+00:00,,57,https://n3.sdlcdn.com/imgs/b/4/d/large/TGK-Flip-Cover-for-iPad-SDL628629938-1-9f0ca.jpg,499,Apple iPad Mini 4 Flip Cover By TGK - White,https://www.snapdeal.com/product/tgk-flip-cover-for-ipad/621466798582
True,2017-04-05T12:03:47.766878+00:00,,58,https://n3.sdlcdn.com/imgs/b/x/h/large/Emartbuy-Green-Flip-Cover-For-SDL218592728-1-d59ba.jpg,849,Apple iPad Air 2 Flip Cover By Emartbuy Multi Color,https://www.snapdeal.com/product/emartbuy-green-flip-cover-for/619305160162
True,2017-04-05T12:03:47.789260+00:00,,59,https://n3.sdlcdn.com/imgs/a/y/v/large/Kolorfish-Wood-Pattern-Leather-Flip-SDL422229024-1-dbd8f.jpg,707,Kolorfish Wood Pattern Leather Flip Cover Apple Ipad Air 2 Rotation - Brown,https://www.snapdeal.com/product/kolorfish-wood-pattern-leather-flip/659059233403
True,2017-04-05T12:03:47.811643+00:00,,60,https://n3.sdlcdn.com/imgs/a/h/3/large/RKA-Stylus-Pen-for-Apple-SDL008304460-1-99504.jpg,199,RKA Stylus Pen for Apple iPhone 3G 3GS 4 4S 5 iPad 2 3 4 Samsung HTC Touch Tablet Purple,https://www.snapdeal.com/product/rka-stylus-pen-for-apple/1788092711
True,2017-04-05T12:03:47.833648+00:00,,61,https://n3.sdlcdn.com/imgs/b/h/s/large/Callmate-Data-Charging-Cable-for-SDL023959157-1-9db0a.jpg,359,Callmate Data & Charging Cable for Apple iPad Mini - White,https://www.snapdeal.com/product/callmate-data-charging-cable-for/670627947303
True,2017-04-05T12:03:47.856277+00:00,,62,https://n3.sdlcdn.com/imgs/c/f/3/large/Apple-iPad-Mini-Flip-Cover-SDL824871113-1-a3daf.jpg,299,Apple iPad Mini Flip Cover By Ezze Shopping Pink,https://www.snapdeal.com/product/apple-ipad-mini-flip-cover/621283425642
True,2017-04-05T12:03:47.878347+00:00,,63,https://n3.sdlcdn.com/imgs/a/9/4/large/ACM-USB-Keyboard-Tablet-Cover-SDL511442437-1-597be.jpg,499,ACM USB Keyboard Tablet Cover for Apple iPad Mini 4 - White,https://www.snapdeal.com/product/acm-usb-keyboard-tablet-cover/662545447923
True,2017-04-05T12:03:47.900277+00:00,,64,https://n3.sdlcdn.com/imgs/c/s/y/large/Apple-iPad-Flip-Cover-By-SDL790057784-1-58242.jpg,399,Apple iPad mini Flip Cover by Apple - Pink,https://www.snapdeal.com/product/apple-ipad-flip-cover-by/671695474236
True,2017-04-05T12:03:47.922735+00:00,,65,https://n3.sdlcdn.com/imgs/b/0/8/large/Emartbuy-Beige-Flip-Cover-for-SDL660531638-1-ba407.jpg,749,Emartbuy Beige Flip Cover for Apple iPad Mini 2 with Stylus Pen,https://www.snapdeal.com/product/emartbuy-beige-flip-cover-for/646583486770
True,2017-04-05T12:03:47.945195+00:00,,66,https://n3.sdlcdn.com/imgs/b/0/b/large/Go-Crazzy-Tablet-Cover-for-SDL942065914-1-a4cf8.jpg,699,Go Crazzy Tablet Cover for Apple iPad Mini 2 - Blue,https://www.snapdeal.com/product/go-crazzy-tablet-cover-for/665240488705
True,2017-04-05T12:03:47.966983+00:00,,67,https://n3.sdlcdn.com/imgs/b/c/n/large/B00L7SOWTE-4d3b9.jpg,127,Storite Sim Card Adapter Nano To Micro - Nano To Regular - Micro To Regular With Eject Pin For Iphone 4S 5 5C 5S + Ipad 2 3 4 Air,https://www.snapdeal.com/product/sim-card-adapter-nano-to/1357428470
True,2017-04-05T12:03:47.989637+00:00,,68,https://n3.sdlcdn.com/imgs/b/z/n/large/ACM-Rotating-Flip-Cover-for-SDL721177041-1-34e5a.jpeg,319,ACM Rotating Flip Cover for Apple ipad Mini 4 - Pink,https://www.snapdeal.com/product/acm-rotating-flip-cover-for/622047078265
True,2017-04-05T12:03:48.011715+00:00,,69,https://n3.sdlcdn.com/imgs/e/k/q/large/Apple-iPad-Pro-9-7-SDL044217103-1-5b161.jpg,799,Apple iPad Pro 9.7 inch Flip Cover By Emartbuy Yellow,https://www.snapdeal.com/product/apple-ipad-pro-97-inch/626756231627
True,2017-04-05T12:03:48.034045+00:00,,70,https://n3.sdlcdn.com/imgs/a/l/z/large/Nextech-Universal-4-In-1-SDL825851812-1-01c1f.jpg,299,"Nextech Universal 4 In 1 Usb Charging Cable For Iphone, Ipad, Smartphones & Tablets - Nc43 White",https://www.snapdeal.com/product/nextech-universal-4-in-1/804283912
True,2017-04-05T12:03:48.056086+00:00,,71,https://n3.sdlcdn.com/imgs/b/a/a/large/Kolorfish-Flip-Cover-for-Apple-SDL879223534-1-c4196.jpg,899,Kolorfish Flip Cover for Apple iPad Air 2 - Blue,https://www.snapdeal.com/product/kolorfish-flip-cover-for-apple/650489252671
True,2017-04-05T12:03:48.078268+00:00,,72,https://n3.sdlcdn.com/imgs/b/b/u/large/Icase-Back-Cover-for-iPad-SDL931169693-1-eae80.jpg,395,iCase Yellow 360 Degree Rotating Leather Case Cover Stand For ipad 4 ipad 3 ipad 2,https://www.snapdeal.com/product/icase-back-cover-for-ipad/619671313872
True,2017-04-05T12:03:48.100546+00:00,,73,https://n3.sdlcdn.com/imgs/d/d/p/large/Apple-ipad-Mini-4-Flip-SDL015281863-1-dc7af.jpg,607,Apple ipad Mini 4 Flip Cover By Go Crazzy Blue,https://www.snapdeal.com/product/apple-ipad-mini-4-flip/623424509925
True,2017-04-05T12:03:48.122911+00:00,,74,https://n3.sdlcdn.com/imgs/a/4/a/large/ACM-Leather-Case-With-Stand-SDL443942129-1-3d1de.jpg,399,ACM Leather Case With Stand Cover For Apple Ipad Air 2 - Green,https://www.snapdeal.com/product/acm-leather-case-with-stand/618547685840
True,2017-04-05T12:03:48.145198+00:00,,75,https://n3.sdlcdn.com/imgs/b/z/1/large/Apple-iPad-Mini-2-Flip-SDL494738714-1-3c417.jpg,799,Apple iPad Mini 2 Flip Cover by Finaux - Black,https://www.snapdeal.com/product/apple-ipad-mini-2-flip/641199585391
True,2017-04-05T12:03:48.167248+00:00,,76,https://n3.sdlcdn.com/imgs/d/1/2/large/Apple-iPad-2-Printed-Back-SDL156624461-1-e29c4.jpg,599,Apple iPad 2 Printed Back Cover By Bhishoom Multi Color,https://www.snapdeal.com/product/apple-ipad-2-printed-back/626122254228
True,2017-04-05T12:03:48.189544+00:00,,77,https://n3.sdlcdn.com/imgs/b/2/5/large/Colorcase-Flip-Cover-for-Apple-SDL118923554-1-a16fb.jpg,814,Colorcase Flip Cover for Apple Ipad Pro 2 (9.7) - Black,https://www.snapdeal.com/product/colorcase-flip-cover-for-apple/670675028357
True,2017-04-05T12:03:48.211539+00:00,,78,https://n3.sdlcdn.com/imgs/a/f/m/large/SDL505216273_1382965159_image1-3df8c.jpg,614,iRotation - iPad Leather 360 Rotating Case Cover For iPad 2 3 4 RED,https://www.snapdeal.com/product/irotation-ipad-leather-360-rotating/718249964
True,2017-04-05T12:03:48.233796+00:00,,79,https://n3.sdlcdn.com/imgs/a/7/9/large/Madzbag-Designer-Back-Cover-For-SDL525589761-1-73459.jpg,999,"Madzbag Designer Back Cover For Apple Ipad 2/3/4, Air, Air2- Pink",https://www.snapdeal.com/product/madzbag-designer-back-cover-for/637551956766
True,2017-04-05T12:03:48.256213+00:00,,80,https://n3.sdlcdn.com/imgs/a/8/g/large/Columbus-Ipad-Black-Sport-Shoes-SDL187884323-1-e9768.jpg,1439,Columbus Ipad Black Sport Shoes,https://www.snapdeal.com/product/columbus-ipad-black-sport-shoes/625606272429
True,2017-04-05T12:03:48.278641+00:00,,81,https://n4.sdlcdn.com/imgs/c/l/9/large/Apple-iPad-Air-Tempered-Glass-SDL630335212-1-d0fc9.jpg,457,Apple iPad Air Tempered Glass Screen Guard by APS,https://www.snapdeal.com/product/apple-ipad-air-tempered-glass/632948530224
True,2017-04-05T12:03:48.300420+00:00,,82,https://n4.sdlcdn.com/imgs/d/d/n/large/Apple-ipad-Mini-4-Flip-SDL231689192-1-3ba3e.jpg,607,Apple ipad Mini 4 Flip Cover By Go Crazzy Purple,https://www.snapdeal.com/product/apple-ipad-mini-4-flip/619128374253
True,2017-04-05T12:03:48.323066+00:00,,83,https://n4.sdlcdn.com/imgs/c/f/a/large/Apple-iPad-Mini-2-Flip-SDL231983126-1-7d844.jpg,349,Apple iPad Mini 2 Flip Cover By ACM Green,https://www.snapdeal.com/product/apple-ipad-mini-2-flip/650923372441
True,2017-04-05T12:03:48.345395+00:00,,84,https://n4.sdlcdn.com/imgs/c/2/m/large/Apple-iPad-Air-2-Flip-SDL574795215-1-c4ba9.jpg,799,"Apple iPad Air, Apple iPad Air 2, Apple iPad Air 6 Premium Leather Magnetic Smart Flip Cover By TGK - Gold",https://www.snapdeal.com/product/apple-ipad-air-2-flip/655480943574
True,2017-04-05T12:03:48.367229+00:00,,85,https://n4.sdlcdn.com/imgs/d/e/o/large/Apple-iPad-Air-2-Flip-SDL849942506-1-7420b.jpg,906,Apple iPad Air 2 Flip Cover By Go Crazzy Multi Color,https://www.snapdeal.com/product/apple-ipad-air-2-flip/682703136847
True,2017-04-05T12:03:48.390150+00:00,,86,https://n4.sdlcdn.com/imgs/b/d/l/large/iRotation-Rotating-Leather-Flip-iPad-SDL150431390-1-c49c0.jpg,607,iRotation Rotating Leather Flip iPad Air 2 Red,https://www.snapdeal.com/product/irotation-rotating-leather-flip-ipad/681172216510
True,2017-04-05T12:03:48.411533+00:00,,87,https://n4.sdlcdn.com/imgs/a/3/o/large/ACM-Rotating-360Deg-Leather-Flip-SDL350308638-1-bd1d6.jpg,319,ACM Rotating 360 Degree Leather Flip Case For Apple Ipad Mini 3  - Navy Blue,https://www.snapdeal.com/product/acm-rotating-360deg-leather-flip/623204860408
